%time,4220.583,7106.00615,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter,,,
1.58E+18,4220.57934,7106.00419,11.8,602958.7457,6940316.044,43,V,,,
1.58E+18,4220.57929,7106.00414,11.9,602959.0917,6940304.906,43,V,,,
1.58E+18,4220.57932,7106.00414,12,602958.7457,6940316.044,43,V,,,
1.58E+18,4220.57936,7106.00412,12.2,602958.7457,6940316.044,43,V,,,
1.58E+18,4220.57949,7106.00408,12.7,602953.2636,6940327.021,43,V,,,
1.58E+18,4220.57967,7106.00401,13.5,602952.5718,6940349.295,43,V,,,
1.58E+18,4220.57983,7106.0039,14.2,602946.7439,6940371.41,43,V,,,
1.58E+18,4220.57995,7106.00378,15,602936.1258,6940382.228,43,V,,,
1.58E+18,4220.58009,7106.00366,15.7,602930.6438,6940393.206,43,V,,,
1.58E+18,4220.58021,7106.00352,16.5,602924.8161,6940415.321,43,V,,,
1.58E+18,4220.5803,7106.0034,17.1,602919.3342,6940426.298,43,V,,,
1.58E+18,4220.58032,7106.00329,17.6,602909.0622,6940425.979,43,V,,,
1.58E+18,4220.58037,7106.0032,18,602909.0622,6940425.979,43,V,,,
1.58E+18,4220.58041,7106.00314,18.4,602903.5804,6940436.957,43,V,,,
1.58E+18,4220.58044,7106.00307,18.9,602898.4444,6940436.797,43,V,,,
1.58E+18,4220.58051,7106.00301,19.4,602898.0986,6940447.935,43,V,,,
1.58E+18,4220.58058,7106.00293,19.9,602892.9626,6940447.775,43,V,,,
1.58E+18,4220.58063,7106.00288,20.3,602887.4809,6940458.753,43,V,,,
1.58E+18,4220.58063,7106.00281,20.6,602887.4809,6940458.753,43,V,,,
1.58E+18,4220.58071,7106.00277,21,602881.9993,6940469.731,43,V,,,
1.58E+18,4220.58079,7106.00269,21.4,602876.8633,6940469.571,43,V,,,
1.58E+18,4220.58087,7106.00263,21.7,602876.5176,6940480.708,43,V,,,
1.58E+18,4220.58088,7106.00256,21.8,602871.3817,6940480.549,43,V,,,
1.58E+18,4220.58085,7106.00254,21.8,602871.3817,6940480.549,43,V,,,
1.58E+18,4220.58081,7106.00252,21.8,602871.3817,6940480.549,43,V,,,
1.58E+18,4220.5807,7106.00248,21.5,602866.5914,6940469.252,43,V,,,
1.58E+18,4220.58063,7106.00243,21.4,602866.937,6940458.115,43,V,,,
1.58E+18,4220.58051,7106.00238,21.1,602862.1467,6940446.819,43,V,,,
1.58E+18,4220.58036,7106.00232,20.9,602862.8379,6940424.544,43,V,,,
1.58E+18,4220.58021,7106.00228,20.7,602858.0475,6940413.248,43,V,,,
1.58E+18,4220.5801,7106.00218,20.4,602853.257,6940401.951,43,V,,,
1.58E+18,4220.58003,7106.0021,20.1,602853.6026,6940390.814,43,V,,,
1.58E+18,4220.57994,7106.00205,20,602848.8121,6940379.518,43,V,,,
1.58E+18,4220.57978,7106.00196,19.8,602844.3671,6940357.084,43,V,,,
1.58E+18,4220.57967,7106.0019,19.7,602844.7127,6940345.947,43,V,,,
1.58E+18,4220.57966,7106.00192,19.6,602844.7127,6940345.947,43,V,,,
1.58E+18,4220.57965,7106.00193,19.5,602844.7127,6940345.947,43,V,,,
1.58E+18,4220.57951,7106.00189,19.2,602839.922,6940334.651,43,V,,,
1.58E+18,4220.57947,7106.0019,19.1,602845.4038,6940323.673,43,V,,,
1.58E+18,4220.57943,7106.00189,19,602840.2676,6940323.514,43,V,,,
1.58E+18,4220.57939,7106.00191,18.9,602845.7493,6940312.536,43,V,,,
1.58E+18,4220.57943,7106.00192,18.9,602845.4038,6940323.673,43,V,,,
1.58E+18,4220.57943,7106.00193,18.9,602845.4038,6940323.673,43,V,,,
1.58E+18,4220.57941,7106.0019,18.8,602845.4038,6940323.673,43,V,,,
1.58E+18,4220.57944,7106.00192,18.8,602845.4038,6940323.673,43,V,,,
1.58E+18,4220.57944,7106.00189,18.9,602840.2676,6940323.514,43,V,,,
1.58E+18,4220.57938,7106.00189,18.7,602840.6131,6940312.376,43,V,,,
1.58E+18,4220.57933,7106.00189,18.6,602840.6131,6940312.376,43,V,,,
1.58E+18,4220.57928,7106.00188,18.4,602840.9586,6940301.239,43,V,,,
1.58E+18,4220.57924,7106.00186,18.3,602840.9586,6940301.239,43,V,,,
1.58E+18,4220.57923,7106.00185,18.3,602840.9586,6940301.239,43,V,,,
1.58E+18,4220.57918,7106.00181,18.2,602841.3042,6940290.102,43,V,,,
1.58E+18,4220.57915,7106.00178,18,602836.1679,6940289.943,43,V,,,
1.58E+18,4220.57914,7106.00177,18.1,602836.1679,6940289.943,43,V,,,
1.58E+18,4220.57908,7106.00174,18,602836.5134,6940278.806,43,V,,,
1.58E+18,4220.57904,7106.00174,17.9,602836.5134,6940278.806,43,V,,,
1.58E+18,4220.57901,7106.00175,17.9,602836.5134,6940278.806,43,V,,,
